High,Low,Open,Close,Volume,Adj Close
271.0340881347656,268.2495422363281,268.99176025390625,271.0340881347656,8488699.0,271.0340881347656
271.8460388183594,267.55712890625,271.83111572265625,268.2744445800781,4283395.0,268.2744445800781
269.9930114746094,263.82611083984375,267.5621032714844,265.9481506347656,4178604.0,265.9481506347656
268.4936218261719,265.5147705078125,266.5857849121094,266.8946228027344,4249870.0,266.8946228027344
268.7028503417969,264.75762939453125,265.9332275390625,266.137451171875,4010576.0,266.137451171875
269.7190246582031,266.59075927734375,268.0702209472656,266.6505432128906,4127614.0,266.6505432128906
268.23956298828125,264.5583801269531,266.5010986328125,267.8360900878906,3912008.0,267.8360900878906
271.198486328125,267.766357421875,268.99176025390625,270.3167724609375,4101115.0,270.3167724609375
270.7601318359375,265.8485412597656,269.0614929199219,266.7252502441406,4695133.0,266.7252502441406
267.46746826171875,264.4637145996094,266.6206359863281,266.5260009765625,2907457.0,266.5260009765625
266.9593811035156,263.5372009277344,266.30682373046875,263.7862548828125,4233208.0,263.7862548828125
262.6505126953125,257.2358093261719,262.17230224609375,258.2420349121094,5938576.0,258.2420349121094
264.6181335449219,256.5533752441406,256.75262451171875,264.23956298828125,6631965.0,264.23956298828125
264.1748046875,261.8684387207031,263.7812805175781,263.915771484375,3921042.0,263.915771484375
267.2682189941406,263.8709411621094,265.3703308105469,264.6330871582031,4955907.0,264.6330871582031
265.001708984375,260.5882568359375,264.9070739746094,261.03656005859375,4652373.0,261.03656005859375
259.0290832519531,255.74142456054688,257.33544921875,258.22711181640625,4617242.0,258.22711181640625
261.001708984375,258.1075439453125,259.2134094238281,258.162353515625,3814243.0,258.162353515625
260.408935546875,257.65924072265625,257.6990661621094,258.8647155761719,2612957.0,258.8647155761719
260.08514404296875,256.5384216308594,257.8833923339844,258.09759521484375,4252881.0,258.09759521484375
259.9207458496094,257.1860046386719,258.2719421386719,259.4774169921875,3504687.0,259.4774169921875
263.5372009277344,260.7725524902344,261.5197448730469,263.5222473144531,5394745.0,263.5222473144531
265.6044616699219,261.6741943359375,263.0340881347656,261.8186340332031,5933959.0,261.8186340332031
264.15985107421875,260.26446533203125,262.7999572753906,263.0440368652344,4425526.0,263.0440368652344
262.8149108886719,259.77630615234375,260.0253601074219,260.5633544921875,3510108.0,260.5633544921875
262.4263610839844,258.6554870605469,260.79248046875,259.55712890625,3898759.0,259.55712890625
261.33544921875,258.5259704589844,260.46868896484375,258.5458984375,3829500.0,258.5458984375
259.64678955078125,256.9269714355469,257.3005676269531,258.6156311035156,3319195.0,258.6156311035156
259.0290832519531,256.85723876953125,259.0290832519531,257.40020751953125,3390862.0,257.40020751953125
257.3802795410156,253.694091796875,256.08013916015625,253.80368041992188,4898091.0,253.80368041992188
254.14739990234375,250.1473846435547,254.04776000976562,251.422607421875,4872796.0,251.422607421875
256.08013916015625,252.5483856201172,253.126220703125,253.23580932617188,4700553.0,253.23580932617188
253.22584533691406,249.37030029296875,251.57205200195312,250.5359344482422,4162142.0,250.5359344482422
252.33917236328125,247.40765380859375,250.4661865234375,249.25074768066406,5534668.0,249.25074768066406
252.39894104003906,241.49481201171875,252.1448974609375,241.60440063476562,10530122.0,241.60440063476562
242.2071533203125,238.72021484375,241.59445190429688,241.38522338867188,6079904.0,241.38522338867188
246.04776000976562,241.45994567871094,242.6853485107422,245.5795135498047,5551531.0,245.5795135498047
245.25572204589844,242.4562225341797,244.80740356445312,242.59568786621094,4832245.0,242.59568786621094
240.5284423828125,235.98048400878906,240.16481018066406,239.21336364746094,9639396.0,239.21336364746094
239.47738647460938,235.62681579589844,239.4425048828125,236.5533447265625,7639729.0,236.5533447265625
243.28810119628906,235.9157257080078,236.114990234375,240.49855041503906,6915223.0,240.49855041503906
247.1785125732422,241.1062774658203,241.1062774658203,245.90328979492188,5450554.0,245.90328979492188
249.1909637451172,245.27066040039062,247.3428955078125,247.85597229003906,4703564.0,247.85597229003906
252.38897705078125,249.8136444091797,250.05772399902344,252.24452209472656,4875004.0,252.24452209472656
259.61688232421875,252.24452209472656,252.42385864257812,259.54217529296875,7300662.0,259.54217529296875
266.7003479003906,261.669189453125,261.669189453125,265.2258605957031,7727255.0,265.2258605957031
268.2495422363281,265.5247497558594,265.7538757324219,266.680419921875,5411408.0,266.680419921875
274.3117980957031,266.939453125,269.4898986816406,272.2794189453125,7900502.0,272.2794189453125
267.8211364746094,262.6505126953125,265.47991943359375,265.001708984375,9576160.0,265.001708984375
266.9892578125,261.7688293457031,263.10382080078125,262.655517578125,5699885.0,262.655517578125
268.7028503417969,262.01788330078125,263.0938720703125,266.0079345703125,5703699.0,266.0079345703125
270.9842834472656,267.2383117675781,267.4973449707031,268.125,5601317.0,268.125
269.9880065917969,262.38153076171875,268.55340576171875,263.4823913574219,13348848.0,263.4823913574219
299.0042724609375,292.9818420410156,297.6343994140625,297.6941833496094,27567143.0,297.6941833496094
299.9009094238281,294.8946533203125,295.13873291015625,296.3591613769531,8970097.0,296.3591613769531
301.21099853515625,296.653076171875,296.9569396972656,300.14996337890625,5957246.0,300.14996337890625
300.2894287109375,296.56341552734375,299.9656677246094,296.56341552734375,4472301.0,296.56341552734375
302.8946838378906,295.8959045410156,295.9058837890625,302.3616638183594,6965009.0,302.3616638183594
308.59332275390625,301.0067443847656,301.5646667480469,307.960693359375,7082849.0,307.960693359375
311.53729248046875,305.3554382324219,305.5347900390625,308.33428955078125,6286676.0,308.33428955078125
312.578369140625,307.45758056640625,307.87103271484375,310.0976867675781,4703364.0,310.0976867675781
309.31561279296875,301.245849609375,307.4376525878906,302.47625732421875,7898294.0,302.47625732421875
306.8398742675781,300.3741149902344,301.46502685546875,304.32928466796875,6240102.0,304.32928466796875
306.331787109375,300.71783447265625,300.98681640625,300.71783447265625,8305816.0,300.71783447265625
306.6007995605469,298.47125244140625,304.4687805175781,302.2520751953125,7961932.0,302.2520751953125
303.6966552734375,294.6804504394531,301.8685302734375,295.0939025878906,6425193.0,295.0939025878906
300.3741149902344,290.72528076171875,296.0254211425781,299.4625549316406,7680079.0,299.4625549316406
298.306884765625,287.65679931640625,296.1399841308594,287.68170166015625,9866042.0,287.68170166015625
293.8984069824219,279.95068359375,290.18231201171875,288.4388732910156,11902647.0,288.4388732910156
283.4375915527344,271.15863037109375,280.4388427734375,271.9905090332031,15049398.0,271.9905090332031
286.2321472167969,269.494873046875,279.4525451660156,285.6343688964844,12987900.0,285.6343688964844
281.0067138671875,272.8423156738281,279.641845703125,273.47991943359375,10779453.0,273.47991943359375
283.18853759765625,273.1810607910156,275.8759460449219,280.01544189453125,9697413.0,280.01544189453125
284.184814453125,279.1536560058594,283.6866760253906,280.8323669433594,6332246.0,280.8323669433594
281.4400939941406,272.0054626464844,275.6816711425781,277.5745849609375,14343362.0,277.5745849609375
275.18853759765625,264.15985107421875,275.18353271484375,268.4936218261719,13930821.0,268.4936218261719
270.8298645019531,264.39398193359375,269.0066833496094,265.57952880859375,8188779.0,265.57952880859375
261.4649658203125,249.31051635742188,260.75762939453125,251.49732971191406,12628558.0,251.49732971191406
256.4736633300781,244.5135040283203,248.7376708984375,244.54339599609375,10860556.0,244.54339599609375
252.55337524414062,246.34164428710938,251.05897521972656,248.1548614501953,9848577.0,248.1548614501953
259.7314758300781,248.5981903076172,250.80990600585938,258.4412841796875,8726186.0,258.4412841796875
264.01043701171875,257.6492614746094,258.6953430175781,260.6679382324219,7215946.0,260.6679382324219
267.6318359375,258.1822814941406,264.19970703125,259.04901123046875,6610686.0,259.04901123046875
264.2345886230469,255.61190795898438,259.02410888671875,262.4462890625,7219560.0,262.4462890625
268.7177734375,265.7837829589844,266.28192138671875,268.5334777832031,4689110.0,268.5334777832031
270.4811706542969,264.4139099121094,268.0901184082031,269.3404541015625,6000407.0,269.3404541015625
272.1300048828125,266.99920654296875,271.3529052734375,269.469970703125,5406790.0,269.469970703125
270.89959716796875,264.6181335449219,269.3653564453125,265.2557678222656,4849108.0,265.2557678222656
262.97430419921875,259.3927307128906,261.2557373046875,261.4400634765625,4820401.0,261.4400634765625
260.4039306640625,254.2968292236328,254.44627380371094,260.1150207519531,5451959.0,260.1150207519531
266.9693298339844,262.71527099609375,264.2345886230469,266.0179138183594,5532259.0,266.0179138183594
268.5434265136719,264.9568786621094,265.9033203125,266.4811706542969,4778845.0,266.4811706542969
266.3267517089844,259.62188720703125,264.70782470703125,261.4450378417969,6562105.0,261.4450378417969
265.001708984375,257.78375244140625,258.0129089355469,264.0701904296875,5360819.0,264.0701904296875
265.94317626953125,260.7227478027344,265.0066833496094,263.7713317871094,4726048.0,263.7713317871094
267.4724426269531,261.92822265625,265.30059814453125,265.04156494140625,5408999.0,265.04156494140625
271.4724426269531,266.28192138671875,266.7501525878906,270.2669677734375,5943796.0,270.2669677734375
272.39898681640625,270.5558776855469,271.3827819824219,272.31927490234375,7095095.0,272.31927490234375
273.92327880859375,266.69036865234375,269.1661071777344,272.3143005371094,4955304.0,272.3143005371094
278.2171630859375,270.32177734375,273.6741943359375,272.29437255859375,5579033.0,272.29437255859375
276.4637451171875,268.42388916015625,272.8223876953125,268.59326171875,5047448.0,268.59326171875
263.4027099609375,256.040283203125,262.1424255371094,259.35784912109375,8833587.0,259.35784912109375
262.22711181640625,256.28936767578125,257.3155212402344,261.7738037109375,5575420.0,261.7738037109375
265.4699401855469,255.6667022705078,262.64056396484375,264.951904296875,5288147.0,264.951904296875
272.50360107421875,267.0241394042969,268.0951232910156,268.6629943847656,6044371.0,268.6629943847656
270.9942321777344,262.8647155761719,269.73895263671875,263.4325866699219,4543567.0,263.4325866699219
267.64678955078125,258.7351989746094,267.0191345214844,262.7651062011719,5834989.0,262.7651062011719
261.0216369628906,256.2295837402344,259.1336975097656,256.558349609375,5467617.0,256.558349609375
255.04403686523438,246.57577514648438,253.97305297851562,246.83480834960938,8982342.0,246.83480834960938
250.78001403808594,239.4026641845703,244.1000518798828,250.0128936767578,8348776.0,250.0128936767578
252.95187377929688,239.4873504638672,247.24826049804688,251.4076690673828,9102190.0,251.4076690673828
256.65301513671875,250.36158752441406,252.80242919921875,256.39398193359375,6874270.0,256.39398193359375
259.2781677246094,254.19720458984375,257.45001220703125,256.59820556640625,5733209.0,256.59820556640625
267.7314758300781,260.62310791015625,261.60943603515625,267.58203125,4661808.0,267.58203125
272.3790588378906,265.7339782714844,265.7339782714844,270.5758056640625,5728190.0,270.5758056640625
276.57830810546875,271.298095703125,273.04156494140625,273.22589111328125,6379422.0,273.22589111328125
278.4562683105469,272.9867858886719,273.988037109375,278.4512939453125,11417837.0,278.4512939453125
298.68048095703125,292.68792724609375,298.61572265625,294.7352600097656,17123744.0,294.7352600097656
294.8099670410156,287.9208068847656,290.7701110839844,290.1175537109375,8046447.0,290.1175537109375
295.1736145019531,287.6219177246094,289.01171875,294.1524353027344,7630093.0,294.1524353027344
294.924560546875,288.5285339355469,292.5733642578125,289.2657470703125,5884976.0,289.2657470703125
293.345458984375,288.6729736328125,289.863525390625,290.7452087402344,6783331.0,290.7452087402344
295.26824951171875,292.2545471191406,293.654296875,294.1424865722656,6807421.0,294.1424865722656
298.8647766113281,292.1549377441406,292.2645263671875,297.0964050292969,6879490.0,297.0964050292969
296.3890686035156,290.3367614746094,295.4425964355469,290.4911804199219,5100045.0,290.4911804199219
293.9880676269531,285.36041259765625,293.6742248535156,292.0602722167969,5767738.0,292.0602722167969
300.22467041015625,295.542236328125,298.0926818847656,298.21722412109375,7588939.0,298.21722412109375
300.0254211425781,296.0154724121094,296.14996337890625,298.949462890625,5034801.0,298.949462890625
298.7253112792969,294.73028564453125,296.43389892578125,295.2134704589844,5134775.0,295.2134704589844
291.6617736816406,287.2981262207031,288.9668884277344,288.2445983886719,6273627.0,288.2445983886719
292.8822021484375,289.1561584472656,291.35791015625,291.31805419921875,4257699.0,291.31805419921875
297.6343994140625,290.7701110839844,292.40399169921875,297.6343994140625,5359614.0,297.6343994140625
298.7502136230469,295.1088562011719,295.6418762207031,296.9569396972656,5690851.0,296.9569396972656
303.2533264160156,295.0092468261719,295.55218505859375,303.0291748046875,6739969.0,303.0291748046875
306.03790283203125,300.6730041503906,303.3629150390625,305.02667236328125,6081510.0,305.02667236328125
303.55718994140625,298.21221923828125,301.00177001953125,299.35296630859375,7449819.0,299.35296630859375
301.8436279296875,294.67547607421875,301.8336486816406,296.4289245605469,5758303.0,296.4289245605469
304.90216064453125,298.1823425292969,299.5273132324219,303.03912353515625,7983814.0,303.03912353515625
307.8859558105469,302.75518798828125,302.8647766113281,305.3554382324219,6401304.0,305.3554382324219
307.8859558105469,304.110107421875,305.2558288574219,307.1288146972656,5372061.0,307.1288146972656
307.99554443359375,304.1649169921875,304.89715576171875,304.59332275390625,5236555.0,304.59332275390625
305.00177001953125,297.2757263183594,303.8859558105469,299.3131103515625,7012787.0,299.3131103515625
301.121337890625,295.7663879394531,299.8759765625,296.32928466796875,6600046.0,296.32928466796875
293.15118408203125,284.9768371582031,292.7825927734375,289.38531494140625,6025099.0,289.38531494140625
291.3927917480469,286.54595947265625,288.91705322265625,288.91705322265625,4828631.0,288.91705322265625
289.0415954589844,283.99053955078125,286.6007385253906,283.99053955078125,4669035.0,283.99053955078125
286.0627746582031,279.6169128417969,281.53973388671875,280.4488220214844,3136513.0,280.4488220214844
293.31060791015625,287.1736145019531,288.6032409667969,292.99676513671875,5679007.0,292.99676513671875
294.0777282714844,289.57958984375,292.84234619140625,290.3765869140625,3677332.0,290.3765869140625
298.6356506347656,294.9394836425781,297.8585510253906,298.57586669921875,6819466.0,298.57586669921875
306.849853515625,298.381591796875,298.8797302246094,305.739013671875,7268342.0,305.739013671875
310.83489990234375,306.9793701171875,307.3728942871094,309.0216979980469,8202028.0,309.0216979980469
314.7701721191406,310.03790283203125,312.64813232421875,311.6568298339844,6418970.0,311.6568298339844
313.13629150390625,308.9619445800781,310.331787109375,310.7203369140625,4670441.0,310.7203369140625
311.66180419921875,307.89593505859375,309.67926025390625,310.53106689453125,4531522.0,310.53106689453125
312.553466796875,306.50115966796875,309.3604431152344,306.874755859375,4844290.0,306.874755859375
313.3903503417969,307.35296630859375,307.84613037109375,312.5385437011719,5553137.0,312.5385437011719
311.92083740234375,308.9868469238281,309.77886962890625,311.5273132324219,4384172.0,311.5273132324219
317.0914611816406,310.2620544433594,313.2060241699219,311.6468811035156,8086597.0,311.6468811035156
310.99432373046875,305.1014099121094,309.763916015625,307.8809814453125,7836664.0,307.8809814453125
310.83489990234375,308.1898193359375,310.0976867675781,308.6132507324219,4835256.0,308.6132507324219
313.4849853515625,309.57464599609375,310.99432373046875,311.8112487792969,8952029.0,311.8112487792969
313.0765075683594,308.8423767089844,312.8324279785156,309.75396728515625,4303069.0,309.75396728515625
314.7402648925781,312.8224792480469,312.82745361328125,314.0080261230469,4794303.0,314.0080261230469
314.7303161621094,308.3243103027344,313.8287048339844,311.74151611328125,5014525.0,311.74151611328125
314.68548583984375,312.33428955078125,312.80255126953125,313.6742858886719,3658261.0,313.6742858886719
316.15496826171875,314.1026611328125,314.8199768066406,315.3878479003906,2918298.0,315.3878479003906
321.0416564941406,314.8199768066406,314.8448791503906,318.9295654296875,3224842.0,318.9295654296875
321.29571533203125,317.85858154296875,320.1748962402344,318.6556091308594,4270347.0,318.6556091308594
320.2994384765625,316.41400146484375,319.5472717285156,320.00054931640625,3162610.0,320.00054931640625
322.17242431640625,319.811279296875,319.811279296875,321.7440185546875,3577961.0,321.7440185546875
332.8274841308594,324.9669494628906,325.2508850097656,331.46258544921875,7380561.0,331.46258544921875
333.8735656738281,329.0765380859375,331.2733154296875,332.8922424316406,5749470.0,332.8922424316406
330.7452697753906,326.8897399902344,329.8287353515625,328.2745361328125,6590410.0,328.2745361328125
328.7677001953125,323.6817626953125,328.34429931640625,323.79632568359375,5405987.0,323.79632568359375
322.2919616699219,309.455078125,322.04290771484375,310.0677795410156,11688849.0,310.0677795410156
315.71661376953125,307.30316162109375,313.6991882324219,310.4065246582031,8824152.0,310.4065246582031
313.51983642578125,309.4002990722656,310.5858459472656,311.8112487792969,4817992.0,311.8112487792969
315.2633056640625,312.08026123046875,314.4314270019531,313.6443786621094,3764457.0,313.6443786621094
312.3044128417969,309.3703918457031,311.960693359375,311.32806396484375,4631897.0,311.32806396484375
314.8100280761719,311.6717834472656,314.8100280761719,313.1163635253906,3832913.0,313.1163635253906
315.8162536621094,309.8984375,312.1449890136719,315.2732849121094,5544103.0,315.2732849121094
319.2981872558594,314.5509948730469,319.2981872558594,318.5908508300781,12657868.0,318.5908508300781
294.3965148925781,289.7638854980469,294.16241455078125,291.90087890625,21231885.0,291.90087890625
293.23089599609375,290.4911804199219,291.9058532714844,291.666748046875,6851385.0,291.666748046875
292.74273681640625,287.9208068847656,292.0652770996094,289.3803405761719,6134508.0,289.3803405761719
288.27447509765625,282.13250732421875,287.6767272949219,283.68170166015625,10012790.0,283.68170166015625
286.1673889160156,281.2209167480469,284.9220275878906,282.9892883300781,6476585.0,282.9892883300781
289.07647705078125,283.60198974609375,284.32427978515625,288.9071044921875,7262119.0,288.9071044921875
288.91705322265625,285.62939453125,287.9457092285156,287.7663879394531,4678471.0,287.7663879394531
290.90960693359375,286.5011291503906,290.4114685058594,288.97186279296875,4300860.0,288.97186279296875
291.65679931640625,288.4886779785156,291.3778381347656,289.33050537109375,4658797.0,289.33050537109375
292.110107421875,289.95318603515625,291.3429870605469,291.4625244140625,4847502.0,291.4625244140625
297.4201965332031,292.9270324707031,294.2271728515625,297.05157470703125,6360753.0,297.05157470703125
304.2745056152344,295.8959045410156,296.39404296875,303.4077453613281,7386784.0,303.4077453613281
303.55718994140625,300.7527160644531,302.4413757324219,302.2520751953125,4199883.0,302.2520751953125
304.5335388183594,301.2408752441406,303.18359375,303.7863464355469,3686567.0,303.7863464355469
306.1026611328125,303.3629150390625,304.8672790527344,304.58831787109375,4546377.0,304.58831787109375
302.9295349121094,300.87225341796875,302.8050231933594,301.8236999511719,4667831.0,301.8236999511719
305.7738952636719,303.8710021972656,304.110107421875,304.9569396972656,3646216.0,304.9569396972656
304.8573303222656,301.2508239746094,304.628173828125,303.74151611328125,3620921.0,303.74151611328125
305.3205871582031,300.1549377441406,305.3205871582031,301.64935302734375,4869986.0,301.64935302734375
303.2682800292969,297.74896240234375,300.2844543457031,302.1275634765625,5080773.0,302.1275634765625
302.68048095703125,300.07525634765625,301.3554382324219,301.1910705566406,4916560.0,301.1910705566406
307.7863464355469,300.3143615722656,300.8074951171875,305.85357666015625,4980197.0,305.85357666015625
307.2384033203125,302.2221984863281,304.83740234375,302.83489990234375,3948746.0,302.83489990234375
302.83489990234375,299.0540771484375,302.3666687011719,301.9233093261719,4125405.0,301.9233093261719
304.6829833984375,301.62445068359375,302.541015625,303.8112487792969,3885710.0,303.8112487792969
305.0366516113281,301.4002685546875,302.16241455078125,303.517333984375,3641398.0,303.517333984375
308.7278137207031,302.70538330078125,303.8610534667969,308.0403747558594,5716547.0,308.0403747558594
311.6319274902344,306.6007995605469,308.1449890136719,307.97064208984375,6297316.0,307.97064208984375
311.6817321777344,307.92083740234375,309.9681701660156,310.03790283203125,4492175.0,310.03790283203125
310.83489990234375,309.00177001953125,309.8386535644531,309.4650573730469,3158394.0,309.4650573730469
310.0827331542969,304.5484924316406,309.05657958984375,305.9781188964844,3198544.0,305.9781188964844
303.2682800292969,295.81121826171875,302.88970947265625,301.3504638671875,6372597.0,301.3504638671875
304.4538269042969,301.7987976074219,303.3878173828125,302.26702880859375,2538479.0,302.26702880859375
304.6082458496094,302.0428771972656,303.8809814453125,302.4364013671875,2701087.0,302.4364013671875
304.8074951171875,298.8797302246094,302.8398742675781,299.0042724609375,5361220.0,299.0042724609375
302.3666687011719,298.5111083984375,298.8797302246094,301.4450988769531,3350512.0,301.4450988769531
307.7713928222656,301.64434814453125,303.2383728027344,307.7365417480469,4508436.0,307.7365417480469
310.2272033691406,305.5845947265625,306.3517150878906,306.8448791503906,5895816.0,306.8448791503906
310.5858459472656,306.26702880859375,307.14874267578125,309.4052734375,4888455.0,309.4052734375
311.7863464355469,308.8672790527344,309.2857360839844,311.35296630859375,6123868.0,311.35296630859375
317.44512939453125,309.4600830078125,310.39654541015625,315.8062744140625,4361888.0,315.8062744140625
316.8424072265625,312.46380615234375,314.281982421875,315.56219482421875,3092548.0,315.56219482421875
322.4862365722656,315.07403564453125,316.1201171875,318.7950744628906,4957713.0,318.7950744628906
323.1885986328125,314.32183837890625,318.0578308105469,321.8187561035156,4838468.0,321.8187561035156
323.0391845703125,319.25335693359375,322.09271240234375,320.09521484375,3894945.0,320.09521484375
323.5323181152344,318.5758972167969,321.29571533203125,323.4526062011719,3652038.0,323.4526062011719
325.52984619140625,321.1960754394531,322.3069152832031,322.30194091796875,4029447.0,322.30194091796875
328.0653381347656,324.3243408203125,324.7975769042969,326.6556091308594,5096833.0,326.6556091308594
327.0690612792969,320.947021484375,325.49993896484375,322.99432373046875,3863025.0,322.99432373046875
325.52484130859375,319.30316162109375,324.6581115722656,319.4227294921875,4638722.0,319.4227294921875
322.5410461425781,316.23468017578125,319.1885986328125,322.2521057128906,4585523.0,322.2521057128906
322.76519775390625,318.1275939941406,321.49993896484375,320.1101379394531,4105130.0,320.1101379394531
318.3069152832031,314.37164306640625,318.0329284667969,316.38909912109375,3267401.0,316.38909912109375
317.0267028808594,313.11138916015625,314.93951416015625,314.9793701171875,4654782.0,314.9793701171875
316.478759765625,311.4775085449219,313.0665588378906,314.2421569824219,4381763.0,314.2421569824219
316.0653076171875,311.10888671875,315.5771484375,312.25958251953125,4982606.0,312.25958251953125
316.8125,314.4712829589844,315.8013000488281,316.7925720214844,4414485.0,316.7925720214844
325.3504943847656,318.9345397949219,319.97564697265625,324.28948974609375,11556354.0,324.28948974609375
323.28326416015625,310.60577392578125,322.5659484863281,311.1337890625,16379766.0,311.1337890625
310.7402648925781,299.7066345214844,310.3367919921875,301.90338134765625,11426871.0,301.90338134765625
307.6916809082031,302.37164306640625,303.14373779296875,303.6468505859375,6070469.0,303.6468505859375
305.2558288574219,300.27947998046875,302.88970947265625,302.5908203125,5359012.0,302.5908203125
306.9793701171875,298.381591796875,301.714111328125,298.5310363769531,6613898.0,298.5310363769531
